author,published_at,like_count,text,is_reply
@멀뚱멀뚱해,2025-08-18T10:04:24Z,2,젊을때 벌어야지  나이둘오서 돈벌고 싶어도 몸이 안된다,True
@user-xq7on1bk6m,2025-08-18T12:23:15Z,0,@태평성대한국  하루 12시간 왕복 2시간 거리에 있는 공장에서 일해봤냐? 그것도 주6일로 사람 죽어 그거는 독한 외국인 노동자는 할수 있지만 한국인은 못해 기숙사 들어가도 고시원보다 못하고,True
@태평성대한국,2025-08-18T12:27:45Z,0,"​​@@user-xq7on1bk6m 하루 15시간. 딱 잠자는시간 제외하고 출근, 기숙사는 도보로 걸어서 10분거리. <br>편의점도없는 시골<br>이렇게 5년 이게 시작이였는데?<br>주6일?ㅋㅋㅋ 7일아닌게 어디냐?<br>7일내내 출근도 허다했는데",True
@이천희-d3o,2025-08-18T12:31:08Z,0,@태평성대한국 그 외국인들 다뒤지고 도망감ㅋㅋ,True
@짜장면곱배기,2025-08-18T07:19:48Z,4,돈이 작으니까 취업을 안하지 .. 월 500줘봐. 개떼처럼 몰려들걸 ??,False
@영현-d1u,2025-08-18T08:08:22Z,2,경력직도 아니고 일을 잘할지 못할지도 모르는데 누가 처음부터 500줌? 이런 생각 하는거 보면 정말 정부가 하향평준화를 만들고 있는게 맞는 듯,True
@user-qi7vd7ru5u,2025-08-18T08:55:34Z,3,"월500주면, 개떼들과 경쟁해야 된다. 자신있냐 ?<br>눈은 높지, 사회여건은 안되지.. 괴리에서 오는거다.<br><br>회사는 월500준다면, 세금과 재경비 포함해서 1사람당 월1000 든다고 보면된다.<br><br>내가 회사에 현금 월1000 벌어다 주면 회사는 성장이 아니라, 정체다. 간신히 현상유지.<br><br>내가 그정도 현금을 벌어올 수 있는 인재 인지부터 생각하자.",True
@이천희-d3o,2025-08-18T12:32:10Z,0,500은무슨 230줘도 몰려온다,True
@유로파이터홍,2025-08-18T07:17:57Z,1,찢<br><br>정권하에<br><br>사회 인민 민주주의 공화국 <br><br>공산주의 구카로진행 중인데<br><br>취업은 개뿔..<br><br>건설 박살<br><br>제조업 박살 &amp;초토화...<br><br>취임하자마자<br><br>뇌물 160억을 아들 통장으로<br><br>수령하던데<br><br>100원도 안 받은 박근혜는 탄핵..<br><br>160억 받고<br><br>자유 민주주의 공화국 대한민국 초토화 시키는<br><br>대통령 취임. 후<br><br>축전 전무한<br><br>🐶 ?<br><br>2025.08.15<br><br>국민 임명식 보고 있으니<br><br>남조선 인민 민주주의 공화국 <br><br>수령?<br><br>취임식으로<br><br>보이던데..<br><br>죄다<br><br><br>찢어 버리자<br><br>찢는게<br><br>전문인<br><br>🐶 시절이니까..🎉😢😮😅😂,False
@코카콜라-d7s,2025-08-18T07:11:12Z,30,나라에서  돈 주는데 왜 일하냐ㅋㅋ,False
@hyh5604,2025-08-18T08:48:53Z,2,배급받고 살자,True
@두막꼴무우게,2025-08-18T09:00:25Z,7,나라에서 돈 얼마나 준다고 일을 안하냐고 ㅋㅋㅋㅋㅋ 이런 애들 머리는 있는건가,True
@user-xq7on1bk6m,2025-08-18T12:19:36Z,0,나라에서 돈주는 걸로 생활비하면서 공부를 하거나 뭔가 준비하는 사람도 많이 나라에서 주는 특별한 기회가 될수 있다 알겠냐 나쁜게아니야 그리고 나라에서 그냥 돈주냐 ? 처음에 그냥주다가 나라에서 운영하는 일자리가서 일안하면 돈안준다 취업할려고 노력안하면 돈안준다 그러면서 얼마나 귀찮게 하는데,True
@은방우리-y2q,2025-08-18T07:10:04Z,2,ㅈ소기업 갈바에 노는게 마치,False
@BeomjunJo,2025-08-18T07:01:35Z,0,일자리가 다 외국 갔고 3d는 외국애들이 다찼음. 집에서 자멸하던가 밖에서 시위하던가 자격증 준비하며 버티던가 해외어학준비하던가,False
@기영이-o8s,2025-08-18T06:44:55Z,1,"일자리?  좌파정권덕에 모두 깡통 차것다.   그간 보수정권이 미국과 협상을 잘해 나라의 성장을 견인했는데,  <br>    돈 벌지는 모르고 오로지 돈만 쓰는 좌파정권덕에 일자리 박살내고 직장은 없고,  머지않아  대네수엘라 되것다.",False
@davidpark5840,2025-08-18T06:34:03Z,35,거기 갈바엔 이 아니라<br>사실은 거기도 안 받아줘,False
@버블-k5b,2025-08-18T07:44:10Z,10,안받아주고 기업도 다 해외로 나갔어...<br>그리고 자영업자들도 다망해가고 있음 ㅋㅋㅋ 일자리 망함...,True
@frequency9873,2025-08-18T08:22:18Z,1,외국나가서 돈벌어라 한국은 끝이다. 노예들은 한국에남아서 평생 상전모시면서 루저로살아라<br>니들이 평생일해봐야 집한채도 못살거다,True
@버블-k5b,2025-08-18T08:28:28Z,0,​@@frequency9873ㄹㅇ 서버종료각임....<br>돈이 순환이 안됨.....,True
@김별님,2025-08-18T09:44:41Z,5,그리스 베네수엘라  아르헨티나   동남아  중앙아시아  처럼  될듯,True
@태평성대한국,2025-08-18T09:47:25Z,0,"ㅋㅋㅋㅋ물류센터, 공사현장에서 일당받을놈들이 주제파악못하니간 외국인 노동자는 늘어나고 정작 한국사람은 쉬고있지",True
@상완박-h5b,2025-08-18T06:30:55Z,12,일자리 기회줘야 일하지<br>경력없으면은 일하기도 힘든데,False
@태평성대한국,2025-08-18T09:49:12Z,0,"지금도 계약직, 단기직 많음. 그런데 정규직아니라서 지원안함. <br>조금만 현장업무 추가되거나 or 주6일출근 or 야근등 초반에 일배울생각없이 그냥 징징대면서 안함.",True
@아재브로,2025-08-18T06:30:02Z,8,아무것도 안하고 쉬는 사람을 위해 저질에 일자리에서 고생하는 99%에게 박수를 보내봅니다,False
@김리스본-k3j,2025-08-18T06:27:27Z,2,함께 나누는-성장하는 회사가 많아야 하는데 고용주 머리속은 눈앞에 이익만 생각 합니다.멍청한 고용주들이죠. 절대 성장할수 없죠. 저임금으론 누가 책임을 갖고 일을 합니까?,False
@김애자-d9t,2025-08-18T06:26:57Z,0,으이그<br>요새보면 무자식이 상팔자 골빠지게 키워 다교육시켜놨더니 맘에 안든다고 놀아?,False
@meot74,2025-08-18T06:23:36Z,6,"저래 쳐 놀아도 정부 지원 팍팍 해주니깐..ㅋㅋ해외여행에 , 비싼커피 마시며 돈 없다하면..집도 주고 하니깐..하하하ㅏ하ㅏ",False
@정유복-h3w,2025-08-18T06:22:40Z,1,나라가 개판이다 청년들이깨어나야 나라가산다 좌파들 세상에 나라는 멍들어간다,False
@moonu80,2025-08-18T06:22:31Z,17,희망이 없으면 저렇게 되지 아빠찬스 정치찬스가 지속되니 뭘 하고싶겠어?,False
@suchanx7,2025-08-18T15:05:47Z,0,? 희망이 없으면 한강점프 해야지 왜 남의 돈으로 먹고살아?<br>거지야?,True
@정태형-i8g,2025-08-18T06:22:12Z,2,4년대졸업해도  괜찬은회사가 없음    소모품으로 알바비 보다 조금더주는  연봉  협력업체뿐      양질에 일자리가없음,False
@내맘대로-h5c,2025-08-18T10:34:33Z,0,좋은 대학졸업해도 그런가요?,True
@정태형-i8g,2025-08-18T11:52:28Z,0,@@내맘대로-h5c 인서울,True
@교황시편,2025-08-18T06:21:48Z,4,부모 골수달달하거든 ㅋㅋㅋㅋ 청년들 탓할 필요없다 저렇게 키운 부모들을 욕하자,False
@그레이트월-o2x,2025-08-18T07:48:32Z,0,꿀이죠,True
@drum.i8189,2025-08-18T06:19:31Z,7,"범죄자 대통령, 민노총 정부에서 멀 바라겠어.",False
