author,published_at,like_count,text,is_reply
@youngbokshon901,2025-08-18T13:30:01Z,0,대통령실이나 국힘당이나... 그냥 다 내란범들이다...,False
@코헨-m3q,2025-08-18T13:29:49Z,0,나비 효과....ㅋㅋㅋ,False
@ByHong-x6r,2025-08-18T13:28:46Z,0,주진우 구속 가즈아 ㅋㅋ,False
@dakamaka,2025-08-18T13:28:24Z,0,mbc  out,False
@염春춘,2025-08-18T13:28:16Z,0,가자 학교,False
@Lemon-y2k,2025-08-18T13:28:08Z,0,"수혜복구는 어찌 하나요? <br>산불에, 폭우에 살 수가 없어요. 좋은 머리들 고난 극복에 써주세요.",False
@오성진-h4e,2025-08-18T13:27:15Z,0,멧돼지와 검찰들  척결 대상,False
@하얀피부왕자,2025-08-18T13:25:38Z,0,정상인 게 하나도 없다,False
@범규강-q6d,2025-08-18T13:25:11Z,0,몰랏나 국민들아,False
@darksnight23,2025-08-18T13:24:59Z,0,해운대의 자랑이자 부산의 자랑 주진우 국개의원 덕분에 부산이 더 홍보가 됐네요 ㅋㅋㅋㅋ,False
@정아그레,2025-08-18T13:24:37Z,0,물어보면 맨날 무관하데 ㅎ<br>조선시대 무관이냐,False
@ygupda,2025-08-18T13:24:02Z,0,주진우 이시원이 저놈들은 김건희 집사였네,False
@유니-d1d,2025-08-18T13:23:27Z,0,양파  껍질이 하나씩 벗겨 지네,False
@truthou1389,2025-08-18T13:23:01Z,0,전화하는게 당연 한거지<br>너라면 어떻게 했을것같애?,False
@용가리-j7q,2025-08-18T13:22:11Z,0,공직자들이 김건희 개인 비서 노릇,False
@zinokor,2025-08-18T13:21:59Z,0,"그러니까 범죄자 집안의 여자랑 결혼한 대통령을 왜 뽑았냐고 ~<br>대선 치르기 전에 이미 범죄자인거 다 알려졌었자나 <br><br>일개 검사를 결혼 10년만에 검찰총장에 이어 대통령까지 만들어 앉혔는데<br>그 대통령이 자기를 대통령으로 만들어준 저 집안과 그 주변 세력에게 충성을 다하지 <br>그냥 잡혀가게 냅두겠냐고<br>이 사단은 그 당시 투표한 국민의 절반이 만들었다고 봐도 무방하다<br><br>그니까 잘모르겠으면 그냥 투표를 하지마 그게 더 낫다<br><br>정치계와 언론들이 투표는 무조건 해야하는걸로 세뇌시켜가지고<br>잣대도 줏대도 없는 그런 사람들 자기들 혀놀림으로 표얻어가려고 그러는건데<br><br>생각을 해봐<br>잘못된 1표를 바로 잡으려면 1표가 아니라 2표가 필요함<br>차라리 가만히 있었으면 1표만 있어도 옳은쪽으로 무게가 기울지<br><br>물론 뭐가 옳고 그른지 정답이 없고, 있어도 우리는 실시간으로는 모르니까<br>가서 투표하는것은 좋은데<br>진짜 누구 찍어야될지 모르겠으면 그냥 투표를 하지마, 기권이든 가지말든 쨋든 투표력을 행사 하지마라 그게 맞다",False
@을새마,2025-08-18T13:21:32Z,0,공산당들 비열하고 독한놈들이고 독한 나팔수 언론 이다,False
